id;movie_name;year;certificate;runtime_min;genre;rating;description;director;star;votes;gross_in_dollar;with_description
tt0234041;Roberto Succo;2001;;124;Biography, Crime, Drama;6.6;'Kurt' claims to be a sales rep. He also claims to be English in spite of his heavy Italian accent. Kurt is an habitual liar and a dangerous driver, at the very least. In the south of ...                See full summary »;Cédric Kahn;"Stefano Cassetti, 
Isild Le Besco, 
Patrick Dell'Isola, 
Viviana Aliberti";1226.0;;true
tt2204325;The Miracle Man;;;;Biography, Drama;;The true story of Morris E. Goodman, an iron-willed, self-made salesman who suffers paralyzing injuries in a plane crash, and decides to use the secrets of his business success to achieve a full recovery.;;;;;true
tt2215537;We Are So Young;2013;;104;Biography, Drama, Music;6.5;The life of Renato Manfredini Júnior, Brazilian musician, from his first involvement with music, to his years in the punk rock band Aborto Alétrico, to the formation of Legião Urbana, in the rock scene of 70's/80's Brasilia.;Antonio Carlos da Fontoura;"Thiago Mendonça, 
Renato Russo, 
Laila Zaid, 
Bruno Torres";2385.0;;true
tt8551250;In Search of the Great Beast 666;2007;;126;Biography;6.3;"Documents the chilling life, impulses and journey of Aleister Crowley (1875-1947), one of the most controversial and mysterious characters of the 20th Century; infamously known as ""The Wickedest Man in the World.""";Robert Garofalo;"Joss Ackland, 
Paul Bellamy, 
Thomas Bewley, 
William Charlton";34.0;;true
tt14128966;BOONE: The Vengeance Trail;2022;;;Biography;;Conservation Officer Daniel Boone is on a quest for justice when his daughter is abducted. He will stop at nothing until his daughter is safely returned in this edge of your seat action-packed retelling of the story of Daniel Boone.;Jake C. Young;"Jake C. Young, 
Rajiim A. Gross, 
Jeremy Boggs, 
Mimi Balek";;;true
tt1798108;Banklady;2013;;118;Action, Biography, Crime;6.3;The sudden transformation of a lower middle class woman who falls in love with a bank robber and soon becomes one herself.;Christian Alvart;"Ken Duken, 
Nadeshda Brennicke, 
Henny Reents, 
Charly Hübner";804.0;;true
tt2418510;Like the Wind;2013;;110;Biography, Crime, Drama;6.2;Inspired by a true story LIKE THE WIND narrates 15 years of Armida Miserere's life, a woman who with determination and grit, but also personal suffering, was one of the first woman to ...                See full summary »;Marco Simon Puccioni;"Valeria Golino, 
Filippo Timi, 
Francesco Scianna, 
Chiara Caselli";403.0;;true
tt0279721;The Calling;2002;PG;116;Biography, Drama;4.7;The Leroy Jenkins Story, following the controversial life of evangelist Leroy Jenkins;Damian Chapa;"Damian Chapa, 
Robert Wagner, 
Faye Dunaway, 
Brad Dourif";211.0;6092.0;true
tt4624800;Oklahoma Sun;2016;;;Biography;;Country boy Tommy Morrison from Jay, Oklahoma went from local tough man on to becoming a World Champion boxer. Discovered by Hollywood the golden boy had money, fame, women until one day his media circus crashed.;Andrew Andrade;"Tommy Morrison, 
Andreas Brandy, 
Trish Cook, 
Jim Abde";;;true
tt0097449;Goodnight, Sweet Marilyn;1989;R;93;Biography, Drama;3.2;"The supposed story of superstar Marilyn Monroe's death...as told by a ""friend"" of hers. Watch flashbacks from ""Goodbye Norma Jean"" as it leads up to the night when Marilyn Monroe died.";Larry Buchanan;"Paula Lane, 
Misty Rowe, 
Jeremy Slate, 
Joyce Lower";75.0;;true
tt0035504;The Vanishing Virginian;1942;Passed;97;Biography, Comedy, Drama;6.8;Biography of Robert Yancey, long-term district attorney in Lynchburg, Virginia.;Frank Borzage;"Frank Morgan, 
Kathryn Grayson, 
Spring Byington, 
Natalie Thompson";312.0;;true
tt0083356;From a Far Country;1981;;140;Biography, Drama;5.3;The film is a biography of Pope John Paul II. It starts in 1926 when the boy Karol Wojtyla was celebrating Christmas with his father in Poland. Thirteen years later, Nazi Germany attacks ...                See full summary »;Krzysztof Zanussi;"Sam Neill, 
Christopher Cazenove, 
Lisa Harrow, 
John Welsh";197.0;;true
tt0070260;Coup d'Etat;1973;Not Rated;110;Biography, Drama, History;6.8;A freestyle biopic of Ikki Kita, the ultranationalist intellectual whose ideas inspired the failed military coup in 1936.;Yoshishige Yoshida;"Rentarô Mikuni, 
Yasuo Miyake, 
Akiko Kurano, 
Tadahiko Sugano";496.0;;true
tt5029208;Voevoda;2017;;126;Action, Biography, Drama;6.1;A mother, forced to abandon her child and home, leads a rebellious band and inflicts her own justice in the brutal men's world of 19th century.;Zornitsa Sophia;"Zornitsa Sophia, 
Valeri Yordanov, 
Goran Gunchev, 
Dimitar Trokanov";760.0;;true
tt15942398;Light in Us Dark Ones;;;84;Biography;;A narrative biography set in the late 1950s-1970s based on the life of Dr. Valerie Batts. One of UNC Chapel Hill's first African American students to attend and graduate as a distinguished alumnus.;Alicia Buckner;"Jimmy Ace Lewis, 
James Hamblin, 
Artis Hill Jr., 
Chris Kash";;;true
tt0070377;Maurie;1973;G;113;Biography, Drama, Sport;7.8;Movie about the relationship between NBA players Maurice Stokes and Jack Twyman.;Daniel Mann;"Bernie Casey, 
Bo Svenson, 
Janet MacLachlan, 
Stephanie Edwards";81.0;;true
tt5164436;Mah e Mir;2016;;146;Biography, Drama, Romance;6.9;A modern poet Jamal who is against the traditional Urdu Poetry reads the biography of Mir Taqi Mir,one of the greatest poets of the 18th century. And sees Mir's reflection on his personality.;Anjum Shahzad;"Iman Ali, 
Inam Hasan, 
Syed Fazal Hussain, 
Alyy Khan";664.0;;true
tt6334386;Prost;;;;Biography;;From his childhood to his first titles, to his great come-back in 1993 and his legendary duel with Brazilian Ayrton Senna, this biopic will draw an intimate portrait of one of Formula 1's greatest drivers : Alain PROST.;Julien Leclercq;Guillaume Gouix;;;true
tt0057105;Caesar the Conqueror;1962;Not Rated;103;Adventure, Biography, Drama;4.7;Julius Caesar leads the Roman army to battle against rebels in Gaul.;Tanio Boccia;"Cameron Mitchell, 
Rik Battaglia, 
Dominique Wilms, 
Ivica Pajer";257.0;;true
tt7925800;Fabrizio De André: Principe libero;2018;;193;Biography;6.8;A biopic on the personal and artistic life of Italian songwriter Fabrizio De André.;Luca Facchini;"Luca Marinelli, 
Valentina Bellè, 
Elena Radonicich, 
Davide Iacopini";719.0;;true
tt6697640;Ruth;2018;;120;Biography, Romance;6.3;"The story of how football (soccer) superstar Eusébio, arrives in Lisbon from Mozambique to find himself involved in a sports rivalry older than the ""Roman Right"". Set in 1960/61, a tumultuous year for Portugal and it's fascist regime.";António Pinhão Botelho;"Igor Regalla, 
Afonso Lagarto, 
Almeno Gonçalves, 
Álvaro Correia";256.0;;true
tt22079290;Ranjana Unfold;;;;Biography;;"""The greatest of artists have the most tragic life"" and sois the life of the Marathi Iconic Actress Ranjana Deshmukh. Turning into an onscreen female lead actor at the sheer ageof 20in the ...                See full synopsis »";;;;;true
tt0100878;Cellini: A Violent Life;1990;;118;Biography, Drama, History;7.6;The story of Benvenuto Cellini (1500-1571), a soldier and one of the most important craftsmen and artists of Renaissance Italy, whose life was marked by many achievements and adventures, but also crimes.;Giacomo Battiato;"Wadeck Stanczak, 
Max von Sydow, 
Bernard-Pierre Donnadieu, 
Ben Kingsley";115.0;;true
tt0997280;The Demons of St. Petersburg;2008;;118;Biography, Drama, History;6.2;Biopic of the Russian writer Fyodor Dostoyevsky.;Giuliano Montaldo;"Predrag 'Miki' Manojlovic, 
Carolina Crescentini, 
Roberto Herlitzka, 
Anita Caprioli";329.0;;true
tt6155220;Issa;2022;;;Biography, Drama;;Movie depicts the later life of poet Issa Kobayashi. At the age of 50, he goes back to his hometown. Two years later, he marries 28-year-old Kiku. The couple go on to have three sons and ...                See full summary »;"Jérémie Reichenbach, 
Yoshiyuki Yoshimura";"Lily Franky, 
Tamao Nakamura, 
Atsushi Itô, 
Renji Ishibashi";;;true
tt0165348;Karate Bullfighter;1975;R;85;Action, Biography, Drama;6.6;This movie is based on the true life story of a Korean fighter named Choi Bae-dal (who later changed his name to Masutatsu Oyama), the founder of Kyokushin Karate in Japan.;Kazuhiko Yamaguchi;"Jirô Yabuki, 
Shin'ichi Chiba, 
Kenji Imai, 
Masashi Ishibashi";412.0;;true
tt9645472;Bato: The Gen. Ronald Dela Rosa Story;2019;;90;Action, Biography;2.5;;Adolfo Alix Jr.;"Robin Padilla, 
Beauty Gonzalez, 
Gina Alajar, 
Archie Alemania";28.0;;false
tt0084044;Hajji Washington;1983;;98;Biography, Comedy, Drama;7.1;A loyal and simple-minded statesman is appointed as the first Iranian ambassador in the U.S. but soon starts to lose his mind from homesickness and inaction.;Ali Hatami;"Ezzatolah Entezami, 
Richard Harrison, 
Russel Case, 
Mario Donatone";718.0;;true
tt0043722;The Lady and the Bandit;1951;Approved;79;Adventure, Biography, Romance;6.1;A dramatization of the life of the English bandit Dick Turpin.;Ralph Murphy;"Louis Hayward, 
Patricia Medina, 
Suzanne Dalbert, 
Tom Tully";86.0;;true
tt14753612;Swatantra Veer Savarkar;2023;;;Biography, Drama;;The life journey of Indian freedom fighter and reformer Vinayak Damodar Savarkar, popularly known as Veer Savarkar.;Mahesh Manjrekar;"Randeep Hooda, 
Ankita Lokhande, 
Amit Sial, 
Ed Robinson";;;true
tt7013830;Virus tropical;2017;;97;Animation, Biography, Drama;6.8;"Paola is born in a traditional Colombian family, or at least that is what they try to be. Her father is a priest, her mother is a ""psychic"" and her sisters are not what their parents ...                See full summary »";Santiago Caicedo;"María Cecilia Sánchez, 
Martina Toro, 
Alejandra Borrero, 
Diego León Hoyos";1087.0;;true
tt0033973;Ohm Krüger;1941;;124;Biography, War;6.4;Rousing biopic of Paul Kruger, the Boer guerilla fighter turned statesman and first president of South Africa.;"Hans Steinhoff, 
Karl Anton, 
Herbert Maisch";"Emil Jannings, 
Lucie Höflich, 
Werner Hinz, 
Ernst Schröder";265.0;;true
tt3051894;Cloud Capped Star;2013;Unrated;154;Biography, Drama;8.1;To Ritwik Ghatak film was not merely a form of entertainment, but a weapon, a medium to portray struggle of common men. He was successful neither in his career nor he could he become a good...                See full summary »;Kamaleswar Mukherjee;"Saswata Chatterjee, 
Ananya Chatterjee, 
Abir Chatterjee, 
Rahul Banerjee";713.0;;true
tt7176170;Defenders;2017;;108;Action, Biography, Drama;6.7;August 31, 1937. The Chinese Commander Yao Ziqing and his National Army battalion are ordered to protect Baoshan, a vital coastal town near Shangaï from the advancing Japanese army. The ...                See full summary »;"Ping Han, 
Xi Liao, 
Siyang Zhang";"En Bai, 
Jiamei Feng, 
Ziming He, 
Shigeo Kobayashi";141.0;;true
tt1259615;12 Paces Without a Head;2009;;108;Adventure, Biography, Comedy;5.4;East Fresia 1401: the era of the feared sea pirates Klaus Störtebeker and Gödeke Michels is coming to an end. After a long period with no booty at last a bulging ship appears on the horizon...                See full summary »;Sven Taddicken;"Ronald Zehrfeld, 
Matthias Schweighöfer, 
Oliver Bröcker, 
Hinnerk Schönemann";438.0;;true
tt1153043;The Least Among You;2009;PG-13;98;Biography, Drama;4.5;Richard is a Black college graduate forced to serve probation at an all-white seminary after the 1965 Watts riots. He nears his breaking point when he meets Samuel, an elderly janitor who lives in the basement of his dormitory.;Mark Young;"Cedric Sanders, 
Lauren Holly, 
Louis Gossett Jr., 
William Devane";169.0;;true
tt0208483;A Season in Hell;1971;;130;Biography, Drama;6.5;About the last months Arthur Rimbaud spent in Africa before his untimely death (at only 37), trafficking in arms and maybe in slaves. Earlier moments of Rimbaud's life are explored with a frequent use of flashbacks.;Nelo Risi;"Terence Stamp, 
Jean-Claude Brialy, 
Florinda Bolkan, 
Pier Paolo Capponi";75.0;;true
tt0096520;Århus by night;1989;;101;Biography, Drama;6.3;A director recounts his experiences on his first film and memories from his childhood.;Nils Malmros;"Thomas Schindel, 
Tom McEwan, 
Michael Carøe, 
Søren Østergaard";363.0;;true
tt13710420;Untold: The Back & Forth Story;2021;;;Biography;;A young lady learns all about Aaliyah. Once labeled the Princess of R&B. Her life was cut short. She was destined to be the QUEEN of Entertainment. She embodied Music, Film and Fashion. In this Movie she will be rebirth to the World.;Stephen Stix Josey;"Angela Anderson, 
Mike Rae Anderson, 
Iliana Armstrong, 
Antonia Badon";;;true
tt0045171;Somebody Loves Me;1952;Approved;97;Biography, Comedy, Drama;6.2;Blossom Seeley climbs to Broadway success with her partner Benny Fields, then retires to become his wife.;Irving Brecher;"Betty Hutton, 
Ralph Meeker, 
Robert Keith, 
Adele Jergens";374.0;;true
tt6802540;Hombre de fe;2017;TV-PG;98;Biography, Drama, Sport;6.1;The story of real life Costa Rican goalkeeper Keylor Navas, from his humble beginnings in his home town to his rise to greatness as an elite soccer player.;Dinga Haines;"Zinédine Zidane, 
Sergio Ramos, 
Luka Modric, 
Mateo Kovacic";218.0;;true
tt7981404;Traffic Ramasamy;2018;;113;Biography, Drama;5.7;Traffic Ramasamy is a 2018 Indian Tamil language biographical film written and directed by debutant Vicky.;Vicky;"Ambika, 
Imman Annachi, 
Vijay Antony, 
Madhan Bob";78.0;;true
tt1756537;Gore;2009;;120;Action, Adventure, Biography;3.4;A group of teenagers decide to embark on a road trip to Metzburgh. A small town in search of the legendary house of Gore, a cannibalistic deformed killer last known whereabouts. Days later ...                See full summary »;"Adam R. Steigert, 
Stephanie Wlosinski";"Michael O'Hear, 
Stephanie Wlosinski, 
John Renna, 
Kyle Andrews";42.0;;true
tt7327350;Luka;2013;;110;Biography, Drama, History;7.4;;Aleksandr Parkhomenko;"Vitaliy Bezrukov, 
Ekaterina Guseva, 
Tatiana Kargaeva, 
Filipp Kozlov";64.0;;false
tt3288476;Men of Granite;;;;Biography;;A group of poor immigrant high school boys in Granite City, Illinois defy all odds and go on to win the 1940 state championship in basketball.;Shirley MacLaine;;;;true
tt0072205;Stephen the Great - Vaslui 1475;1975;;137;Biography, Drama, History;8.0;In 1475 when Stephen the Great ruler of Moldavia is facing an invading Ottoman army of 120 000 men the fate of Christian Europe largely depends on the battle's outcome.;Mircea Dragan;"Gheorghe Cozorici, 
Gheorghe Dinica, 
Violeta Andrei, 
Toma Dimitriu";701.0;;true
tt0337926;Chatô - The King of Brazil;2016;;102;Biography, Drama;6.0;The story of Assis Chateaubriand, the first magnate of communication in Brazil. Due to his influence during the late 1930s up to the early 1960s, he has come to be called The Brazilian Citizen Kane.;Guilherme Fontes;"Marco Ricca, 
Andrea Beltrão, 
Paulo Betti, 
Letícia Sabatella";729.0;;true
tt0488820;Anthony, Warrior of God;2006;;110;Biography;6.0;The life of Anthony of Padua (1195-1231) from his arrival on Sicily's shores via shipwreck in 1221 to his death. He's a Portuguese monk who, once in Italy, seeks out St. Francis. Anthony's ...                See full summary »;Antonello Belluco;"Jordi Mollà, 
Paolo De Vita, 
Matt Patresi, 
Andrea Ascolese";198.0;;true
tt0088073;The Secret Diary of Sigmund Freud;1984;PG;90;Biography, Comedy;4.4;Young Sigmund Freud discovers the ultimate answer to all his patient's problems - hypnosis. Hilarity ensues.;Danford B. Greene;"Bud Cort, 
Carol Kane, 
Klaus Kinski, 
Marisa Berenson";223.0;;true
tt5320002;The Last Smile;2016;;87;Biography, Drama, Mystery;6.7;Inspired by true events, this film chronicles the struggles of a bereaved father searching for answers to explain the untimely demise of his adult son. He gets the help from a private detective to investigate the case.;Shankey Srinivasan;"Danny Arroyo, 
Keith Stevenson, 
Bettina Devin, 
Cole Panther";82.0;;true
